chromosome	ID_locus1	ID_locus2	interaction_status	distance
chr6	snoU13.453	chr6_4033558	stable	42461
chr6	GJA10	chr6_90565650	stable	37594
chr6	BLOC1S5-TXNDC5	chr6_8043118	stable	14591
chr6	IL22RA2	chr6_137452043	stable	40340
chr6	TEAD3	chr6_35345194	stable	100099
chr6	UST	chr6_149055663	stable	5692
chr6	RMND1	chr6_151734187	stable	32612
chr6	TMEM63B	chr6_44041607	stable	42625
chr6	AIRN	chr6_160396460	stable	29673
chr6	TMEM14A	chr6_52497188	stable	36861
chr6	snoU13.325	chr6_108550091	stable	10976
chr6	SNORD46.2	chr6_24148031	stable	17415
chr6	SNORD112.37	chr6_37129309	stable	18674
chr6	HIST1H3J	chr6_27732726	stable	125394
chr6	HIST1H3I	chr6_27767299	stable	70322
chr6	PNLDC1	chr6_160204378	stable	12716
chr6	MIR4641	chr6_41533942	stable	28217
chr6	CNR1	chr6_88844874	stable	29632
chr6	U6.80	chr6_109225653	stable	150432
chr6	ZSCAN12	chr6_28235581	stable	128624
chr6	PSMB1	chr6_170121751	stable	735111
chr6	NQO2	chr6_2785195	stable	202427
chr6	CCND3	chr6_41876034	stable	140071
chr6	MIR5685	chr6_53109344	stable	31871
chr6	MIR587	chr6_107193490	stable	37157
chr6	CNR1	chr6_88819010	stable	55496
chr6	snoU13.312	chr6_151203831	stable	449719
chr6	GRM1	chr6_146299008	stable	49041
chr6	REV3L	chr6_111760042	stable	42216
chr6	U6.390	chr6_27473714	stable	77866
chr6	CD164	chr6_109519508	stable	179419
chr6	ZNF184	chr6_27145593	stable	291210
chr6	FANCE	chr6_35293347	stable	117302
chr6	MOXD1	chr6_132684794	stable	29611
chr6	MAPK13	chr6_36010514	stable	77966
chr6	SLC17A2	chr6_25914641	stable	13848
chr6	KCNK17	chr6_38930112	stable	337036
chr6	SLC29A1	chr6_44073636	stable	109008
chr6	PRSS35	chr6_83933799	stable	287747
chr6	CCR6	chr6_167419628	stable	100469
chr6	VNN3	chr6_132988821	stable	66861
chr6	F13A1	chr6_6293298	stable	25312
chr6	POLR1C	chr6_43296401	stable	177830
chr6	ABCC10	chr6_43330347	stable	64744
chr6	ZNF184	chr6_27132928	stable	303875
chr6	HIST1H2BO	chr6_27819340	stable	41695
chr6	RBM24	chr6_17229851	stable	48205
chr6	UNC93A	chr6_167681595	stable	1455
chr6	ZDHHC14	chr6_157781075	stable	19833
chr6	ARHGAP18	chr6_129967829	stable	58589
chr6	PEX7	chr6_137096523	stable	45217
chr6	PNRC1	chr6_89699066	stable	90057
chr6	U3.44	chr6_42290295	stable	79756
chr6	RMND1	chr6_151693025	stable	73774
chr6	OGFRL1	chr6_71916031	stable	79484
chr6	HINT3	chr6_125633063	stable	636945
chr6	YIPF3	chr6_43278988	stable	204319
chr6	RPL7L1	chr6_42779673	stable	61466
chr6	TMEM151B	chr6_44152979	stable	81947
chr6	GUCA1A	chr6_42061967	stable	56489
chr6	RNGTT	chr6_89655927	stable	16071
chr6	TMEM14A	chr6_52154721	stable	379328
chr6	snoU13.433	chr6_6917913	stable	120536
chr6	NRN1	chr6_5917935	stable	77645
chr6	KATNA1	chr6_149957327	stable	10901
chr6	SUMO4	chr6_149673402	stable	23281
chr6	ASF1A	chr6_119096332	stable	117979
chr6	UST	chr6_149004174	stable	57181
chr6	U6.850	chr6_159158166	stable	179871
chr6	NEDD9	chr6_11330685	stable	51357
chr6	ZSCAN16	chr6_28052659	stable	39667
chr6	XXyac-YX65C7_A.2	chr6_169590313	stable	21084
chr6	MIR5685	chr6_53109713	stable	31502
chr6	TNFAIP3	chr6_138077757	stable	109098
chr6	SERINC1	chr6_122890007	stable	14299
chr6	PEX7	chr6_136970646	stable	171094
chr6	UNC93A	chr6_167658833	stable	24217
chr6	MIR2113	chr6_98385167	stable	79165
chr6	PM20D2	chr6_89733562	stable	121271
chr6	TRDN	chr6_123921164	stable	33537
chr6	ABRACL	chr6_139345332	stable	2840
chr6	SMLR1	chr6_131111243	stable	28066
chr6	MIR4644	chr6_170570994	stable	56205
chr6	snoU13.325	chr6_108547925	stable	13142
chr6	PRIM2	chr6_57151576	stable	27010
chr6	NEDD9	chr6_11180381	stable	201661
chr6	ENPP4	chr6_46061726	stable	35614
chr6	ABT1	chr6_26331308	stable	261759
chr6	MAK	chr6_10836690	stable	915
chr6	BACH2	chr6_90663400	stable	341943
chr6	PNRC1	chr6_89761012	stable	28111
chr6	RCAN2	chr6_46401513	stable	54969
chr6	HIST1H1B	chr6_27724750	stable	109601
chr6	SMIM13	chr6_11076959	stable	16471
chr6	TRAM2	chr6_52288616	stable	152046
chr6	GUCA1B	chr6_42092924	stable	65696
chr6	U3.45	chr6_76073327	stable	33162
chr6	POU3F2	chr6_99256448	stable	21665
chr6	MIR4644	chr6_170559975	stable	67224
chr6	SMPDL3A	chr6_123071410	stable	37551
chr6	MPC1	chr6_166673105	stable	122237
chr6	ELOVL4	chr6_80624376	stable	30707
chr6	CNKSR3	chr6_154796637	stable	33775
chr6	HIST1H3H	chr6_27726883	stable	49741
chr6	SFT2D1	chr6_166693127	stable	62372
chr6	TREM1	chr6_41212437	stable	41834
chr6	MYB-AS1	chr6_135495733	stable	17838
chr6	KCNK17	chr6_39148823	stable	118325
chr6	LINC00336	chr6_33520115	stable	34886
chr6	SNORD45.4	chr6_38123999	stable	43605
chr6	KCNQ5	chr6_73278089	stable	52659
chr6	snoU13.152	chr6_150432759	stable	51997
chr6	MIR4641	chr6_41411473	stable	150686
chr6	EYA4	chr6_133533425	stable	27242
chr6	U6.490	chr6_14567354	stable	73052
chr6	SLC17A4	chr6_25720514	stable	32727
chr6	SLC29A1	chr6_44101511	stable	81133
chr6	ATXN1	chr6_16423941	stable	335264
chr6	PRDM1	chr6_106197865	stable	334059
chr6	PTPRK	chr6_128816334	stable	24869
chr6	RPS6KA2-AS1	chr6_167190539	stable	109124
chr6	OR2B6	chr6_27920674	stable	2849
chr6	MIR4463	chr6_76057903	stable	80182
chr6	CNKSR3	chr6_154798840	stable	31572
chr6	SOX4	chr6_20571306	stable	1022250
chr6	MED20	chr6_41837766	stable	46578
chr6	RBM24	chr6_17235828	stable	42228
chr6	SNORD45.4	chr6_38141968	stable	25636
chr6	HMGCLL1	chr6_55413050	stable	25541
chr6	ZKSCAN3	chr6_28110855	stable	201359
chr6	GFOD1	chr6_13348853	stable	137918
chr6	UBR2	chr6_42349489	stable	181595
chr6	U1.51	chr6_11463953	stable	36270
chr6	QKI	chr6_163798580	stable	34785
chr6	U6.458	chr6_139151424	stable	26953
chr6	HIST1H1E	chr6_26113514	stable	27181
chr6	BACH2	chr6_90646351	stable	358992
chr6	snoU13.88	chr6_109525854	stable	81188
chr6	MDGA1	chr6_37293128	stable	362752
chr6	FGD2	chr6_36873266	stable	95292
chr6	WISP3	chr6_111996679	stable	376899
chr6	UBE2J1	chr6_90041581	stable	19147
chr6	TINAG	chr6_54135524	stable	32697
chr6	HIST1H2BH	chr6_26217489	stable	33891
chr6	TAF11	chr6_34799364	stable	53855
chr6	TRAM2	chr6_52343649	stable	97013
chr6	RPS6KA2-AS1	chr6_167246657	stable	53006
chr6	SLC17A4	chr6_25709467	stable	43774
chr6	MAPK13	chr6_36040706	stable	47774
chr6	PM20D2	chr6_89699066	stable	155767
chr6	ZBTB24	chr6_109688100	stable	106334
chr6	MYB-AS1	chr6_135476854	stable	36717
chr6	PEX6	chr6_42877092	stable	61492
chr6	Z97352.1	chr6_129898682	stable	167782
chr6	PRDM1	chr6_106420283	stable	111641
chr6	PRIM2	chr6_56813003	stable	365583
chr6	FBXO9	chr6_52860688	stable	53642
chr6	IGF2R	chr6_160345652	stable	43855
chr6	PRIM2	chr6_57096801	stable	81785
chr6	RPF2	chr6_110980080	stable	313648
chr6	TAF11	chr6_34782180	stable	71039
chr6	U3.11	chr6_92796778	stable	27105
chr6	PRSS35	chr6_84175828	stable	45718
chr6	DAAM2	chr6_39727342	stable	26753
chr6	FRMD1	chr6_168424826	stable	45537
chr6	PEX7	chr6_137055901	stable	85839
chr6	U6.1126	chr6_158301173	stable	50502
chr6	GCLC	chr6_53444566	stable	37175
chr6	U6.459	chr6_120822118	stable	21844
chr6	ATXN1	chr6_16474889	stable	284316
chr6	EFHC1	chr6_52252589	stable	27489
chr6	TNFRSF21	chr6_47054785	stable	222799
chr6	SLC18B1	chr6_132988821	stable	129548
chr6	Z85986.1	chr6_36390506	stable	86764
chr6	MAN1A1	chr6_119616980	stable	48752
chr6	MLN	chr6_33733252	stable	30704
chr6	ZFAND3	chr6_37729131	stable	38003
chr6	SBP1	chr6_33541470	stable	114089
chr6	FAM26D	chr6_116766869	stable	82605
chr6	MIR1275	chr6_33805349	stable	159355
chr6	TTK	chr6_80685189	stable	28020
chr6	TINAG	chr6_54137716	stable	30505
chr6	IRF4	chr6_272645	stable	118491
chr6	ZKSCAN3	chr6_28194616	stable	117598
chr6	U6.247	chr6_15249547	stable	62733
chr6	ARMC2	chr6_109101221	stable	68179
chr6	Z84488.1	chr6_116744423	stable	31284
chr6	SLC2A12	chr6_134325234	stable	45854
chr6	RPP40	chr6_4774340	stable	226883
chr6	CCND3	chr6_41890035	stable	126070
chr6	ARHGAP18	chr6_129913647	stable	112771
chr6	GPR116	chr6_46871923	stable	48072
chr6	GOPC	chr6_117860681	stable	62639
chr6	ANKRD66	chr6_46672110	stable	38187
chr6	SNORD112.37	chr6_37135249	stable	12734
chr6	LRRC16A	chr6_25241898	stable	34563
chr6	PLN	chr6_118833114	stable	36101
chr6	GPR6	chr6_110279613	stable	12991
chr6	SNHG5	chr6_86282323	stable	105971
chr6	GTF3C6	chr6_111197280	stable	80971
chr6	LINC00336	chr6_33483408	stable	71593
chr6	snoU13.312	chr6_151214155	stable	439395
chr6	U6.1146	chr6_45558072	stable	54201
chr6	FAXC	chr6_99754622	stable	41172
chr6	GFOD1-AS1	chr6_13397035	stable	88669
chr6	Z98049.1	chr6_166910350	stable	29289
chr6	POLR1C	chr6_43351748	stable	122483
chr6	AARS2	chr6_44175621	stable	103829
chr6	NEDD9	chr6_11262089	stable	119953
chr6	ZSCAN16	chr6_28056928	stable	35398
chr6	EFHC1	chr6_52131236	stable	148842
chr6	POLR1C	chr6_43156746	stable	317485
chr6	HEY2	chr6_125613204	stable	453532
chr6	PRIM2	chr6_57034375	stable	144211
chr6	snoU13.83	chr6_74059295	stable	40690
chr6	GRM1	chr6_146295166	stable	52883
chr6	SERINC1	chr6_122888626	stable	15680
chr6	U1.51	chr6_11192785	stable	307438
chr6	CCR6	chr6_167180367	stable	339730
chr6	NRN1	chr6_5921747	stable	73833
chr6	SYNJ2	chr6_158333409	stable	68067
chr6	TINAG	chr6_54130616	stable	37605
chr6	SMAP1	chr6_71353838	stable	20998
chr6	U6.203	chr6_19612288	stable	20181
chr6	PREP	chr6_105771041	stable	77625
chr6	BRPF3	chr6_36019472	stable	144036
chr6	SNORA8.4	chr6_38758125	stable	21989
chr6	CDC5L	chr6_44313229	stable	27351
chr6	TXNDC5	chr6_7848961	stable	50945
chr6	BCKDHB	chr6_80648019	stable	167886
chr6	TRAM2	chr6_52137954	stable	302708
chr6	HIST1H3J	chr6_27724750	stable	133370
chr6	MYLK4	chr6_2746816	stable	4009
chr6	SH3BGRL2	chr6_80274633	stable	66112
chr6	SEC63	chr6_108186281	stable	91844
chr6	U6.921	chr6_15706122	stable	493797
chr6	SRSF3	chr6_36542775	stable	17656
chr6	MAP7	chr6_136836395	stable	32202
chr6	snoU13.312	chr6_151632340	stable	21210
chr6	BTBD9-AS1	chr6_38373704	stable	74296
chr6	CPNE5	chr6_36782544	stable	14323
chr6	TXNDC5	chr6_7855574	stable	44332
chr6	UST	chr6_149021685	stable	39670
chr6	NQO2	chr6_2817292	stable	170330
chr6	MEP1A	chr6_46736716	stable	21112
chr6	ENPP4	chr6_45978989	stable	118351
chr6	FAM65B	chr6_24846925	stable	192449
chr6	LINC00336	chr6_33521249	stable	33752
chr6	LTV1	chr6_144110904	stable	48262
chr6	CENPW	chr6_126641123	stable	10404
chr6	HINT3	chr6_126148896	stable	121112
chr6	RNU4-76P	chr6_121809578	stable	51120
chr6	NEDD9	chr6_11145648	stable	236394
chr6	PBOV1	chr6_138510905	stable	26607
chr6	T	chr6_166555954	stable	24731
chr6	GUCA1A	chr6_41758635	stable	359821
chr6	RIOK1	chr6_7290188	stable	99218
chr6	BTN2A1	chr6_26336010	stable	119901
chr6	U6.870	chr6_108234869	stable	13937
chr6	FOXP4	chr6_41494104	stable	6785
chr6	MLIP	chr6_53752191	stable	41687
chr6	RWDD2A	chr6_83880094	stable	10253
chr6	ESR1	chr6_151949144	stable	28599
chr6	ENPP5	chr6_46080410	stable	57625
chr6	MIR548A1	chr6_18534822	stable	36115
chr6	HIST1H2BK	chr6_26238158	stable	875289
chr6	GUCA1B	chr6_42082087	stable	76533
chr6	U1.51	chr6_11455837	stable	44386
chr6	AGPAT4	chr6_161655336	stable	38706
chr6	F13A1	chr6_6268136	stable	50474
chr6	DEF6	chr6_35251148	stable	2763
chr6	PERP	chr6_138382120	stable	41527
chr6	ZSCAN12	chr6_28309143	stable	55062
chr6	ZSCAN23	chr6_28348518	stable	59979
chr6	ACAT2	chr6_160120288	stable	60764
chr6	GUCA1A	chr6_41736495	stable	381961
chr6	MIR4641	chr6_41367874	stable	194285
chr6	RIMS1	chr6_72574014	stable	21358
chr6	PRDM13	chr6_100027970	stable	21970
chr6	MAPK13	chr6_36023626	stable	64854
chr6	GFOD1-AS1	chr6_13416877	stable	68827
chr6	U6.921	chr6_16166462	stable	33457
chr6	POLR1C	chr6_43184502	stable	289729
chr6	PREP	chr6_105537204	stable	311462
chr6	FAM217A	chr6_4043503	stable	33215
chr6	SIM1	chr6_100885688	stable	26991
chr6	MIR5683	chr6_6124150	stable	42526
chr6	KIF13A	chr6_17958325	stable	24397
chr6	COL19A1	chr6_70525494	stable	50052
chr6	PNLDC1	chr6_160167471	stable	49623
chr6	TDRG1	chr6_40262911	stable	37519
chr6	FRS3	chr6_41731637	stable	21148
chr6	U6.850	chr6_159164881	stable	173156
chr6	SERPINB1	chr6_2771827	stable	69075
chr6	GRM1	chr6_146308908	stable	39141
chr6	U6.921	chr6_15715904	stable	484015
chr6	U6.264	chr6_15268642	stable	55968
chr6	Z99129.1	chr6_122846516	stable	26763
chr6	POU3F2	chr6_99249793	stable	28320
chr6	MRPL2	chr6_42983007	stable	41347
chr6	SLC29A1	chr6_44068828	stable	113816
chr6	SRSF3	chr6_36527802	stable	32629
chr6	PSMG4	chr6_3106917	stable	120097
chr6	RNU4-7P	chr6_150592622	stable	55274
chr6	NQO2	chr6_2888190	stable	99432
chr6	HSP90AB1	chr6_44205641	stable	4207
chr6	RUNX2	chr6_45267866	stable	27131
chr6	MYB-AS1	chr6_135358266	stable	155305
chr6	SLC35A1	chr6_88165084	stable	9985
chr6	SNORD65.2	chr6_67894613	stable	19044
chr6	ZKSCAN3	chr6_28191721	stable	120493
chr6	COL12A1	chr6_74440409	stable	1464338
chr6	FKBP5	chr6_35523619	stable	171215
chr6	SNORA40.10	chr6_35539181	stable	75319
chr6	ZKSCAN3	chr6_28197446	stable	114768
chr6	TSTD3	chr6_99958070	stable	6544
chr6	ENPP5	chr6_46105147	stable	32888
chr6	Z99129.1	chr6_122838008	stable	35271
chr6	GINM1	chr6_149851254	stable	34157
chr6	GMNN	chr6_24738962	stable	35124
chr6	TTLL2	chr6_167703853	stable	34589
chr6	MIR4462	chr6_37424364	stable	89058
chr6	HIST1H2BO	chr6_27744484	stable	116551
chr6	MIR3918	chr6_159114133	stable	70962
chr6	GMNN	chr6_24727894	stable	46192
chr6	GMDS	chr6_2210285	stable	31679
chr6	MIR1275	chr6_33865057	stable	99647
chr6	CCR6	chr6_167440484	stable	79613
chr6	LCA5	chr6_80219405	stable	24919
chr6	CYP39A1	chr6_46587874	stable	30743
chr6	U6.490	chr6_14582242	stable	58164
chr6	TCP10L2	chr6_167190539	stable	366762
chr6	SLC35A1	chr6_88096562	stable	78507
chr6	HIST1H2BG	chr6_26196727	stable	14965
chr6	MDFI	chr6_41560113	stable	41429
chr6	ASF1A	chr6_119026266	stable	188045
chr6	MIR1275	chr6_33877586	stable	87118
chr6	AARS2	chr6_44152979	stable	126471
chr6	Z85986.1	chr6_36413722	stable	63548
chr6	PNPLA1	chr6_36171345	stable	39542
chr6	TDRG1	chr6_40267126	stable	33304
chr6	RPS6KA2-AS1	chr6_167272646	stable	27017
chr6	KIF6	chr6_39660312	stable	21684
chr6	PREP	chr6_105804940	stable	43726
chr6	PKIB	chr6_122709961	stable	77090
chr6	SNORD50A	chr6_86375744	stable	8939
chr6	U1.18	chr6_47755390	stable	35605
chr6	U6.490	chr6_14589837	stable	50569
chr6	HIST1H3B	chr6_26009585	stable	21928
chr6	VEGFA	chr6_43684270	stable	47315
chr6	SLC35A1	chr6_88159089	stable	15980
chr6	PHACTR2	chr6_143825872	stable	30487
chr6	snoU13.152	chr6_150415893	stable	68863
chr6	RNU7-91P	chr6_13656938	stable	21700
chr6	BRPF3	chr6_36035008	stable	128500
chr6	CDKAL1	chr6_20362861	stable	171646
chr6	HIST1H1D	chr6_26205859	stable	29055
chr6	U6.560	chr6_71846420	stable	37094
chr6	SAMD3	chr6_130629263	stable	50213
chr6	PREP	chr6_105531455	stable	317211
chr6	TTLL2	chr6_167718410	stable	20032
chr6	MIR1275	chr6_33829042	stable	135662
chr6	LIN28B	chr6_105378568	stable	24452
chr6	LRRC16A	chr6_25251582	stable	24879
chr6	GPR6	chr6_110292252	stable	352
chr6	U6.368	chr6_121666398	stable	8709
chr6	RNF182	chr6_13874995	stable	49613
chr6	GFOD1-AS1	chr6_13414064	stable	71640
chr6	HIST1H2BG	chr6_26185587	stable	26105
chr6	PLAGL1	chr6_144332879	stable	48252
chr6	HIST1H4F	chr6_26161580	stable	77161
chr6	CD164	chr6_109485453	stable	213474
chr6	UNC93A	chr6_167661246	stable	21804
chr6	HIST1H2BK	chr6_26205859	stable	907588
chr6	HIST1H2BK	chr6_26161580	stable	951867
chr6	COL19A1	chr6_70499613	stable	75933
chr6	TRNAI6	chr6_27577264	stable	16010
chr6	VNN3	chr6_132999683	stable	55999
chr6	MIR4463	chr6_76052585	stable	85500
chr6	HIST1H4F	chr6_26196727	stable	42014
chr6	POU3F2	chr6_97947197	stable	1330916
chr6	REPS1	chr6_139251102	stable	56681
chr6	PRR18	chr6_166675789	stable	40106
chr6	OOEP-AS1	chr6_74012199	stable	65847
chr6	GRM4	chr6_33737709	stable	377161
chr6	TRAM2	chr6_52360170	stable	80492
chr6	MAK	chr6_10815986	stable	21619
chr6	GUCA1B	chr6_41762446	stable	396174
chr6	KATNA1	chr6_149932252	stable	35976
chr6	PDE7B	chr6_136129135	stable	33630
chr6	BTN2A1	chr6_26358815	stable	97096
chr6	ZKSCAN3	chr6_28116859	stable	195355
chr6	AHI1	chr6_135793465	stable	24702
chr6	U6.850	chr6_159273747	stable	64290
chr6	Z97352.1	chr6_129811467	stable	254997
chr6	FYN	chr6_112077543	stable	108760
chr6	FOXC1	chr6_1602258	stable	5314
chr6	ZDHHC14	chr6_157747459	stable	53449
chr6	HIVEP1	chr6_11934281	stable	74111
chr6	ZKSCAN4	chr6_28073709	stable	146574
chr6	MIR3692	chr6_157861548	stable	85519
chr6	IGF2R	chr6_160356175	stable	33332
chr6	RNU7	chr6_27827418	stable	37506
chr6	EDN1	chr6_12244309	stable	43332
chr6	U6.1146	chr6_45532797	stable	79476
chr6	ATXN1	chr6_16668724	stable	90481
chr6	UBE2J1	chr6_90044768	stable	15960
chr6	SNORD28.1	chr6_156634927	stable	64342
chr6	CCND3	chr6_41901465	stable	114640
chr6	CCR6	chr6_167190539	stable	329558
chr6	BACH2	chr6_90961466	stable	43877
chr6	TRMT11	chr6_126243176	stable	61390
chr6	PRDM13	chr6_99943028	stable	106912
chr6	HIST1H1B	chr6_27123819	stable	710532
chr6	RTN4IP1	chr6_106895885	stable	180533
chr6	U6.80	chr6_109101221	stable	274864
chr6	LY86	chr6_6555517	stable	31908
chr6	snoU13.312	chr6_151622861	stable	30689
chr6	PTCHD4	chr6_48007685	stable	23811
chr6	FYN	chr6_112100789	stable	85514
chr6	TRNAI6	chr6_27527092	stable	66182
chr6	ZNF184	chr6_27339610	stable	97193
chr6	PERP	chr6_138371557	stable	52090
chr6	OARD1	chr6_41024261	stable	40189
chr6	DYNLT1	chr6_159031140	stable	32592
chr6	IL22RA2	chr6_137471590	stable	20793
chr6	MIR30A	chr6_72078548	stable	27285
chr6	SNX9	chr6_158216345	stable	27228
chr6	ENPP4	chr6_46065726	stable	31614
chr6	SNX9	chr6_158225207	stable	18366
chr6	PRIM2	chr6_56787340	stable	391246
chr6	HIVEP1	chr6_11921712	stable	86680
chr6	TUBE1	chr6_112388041	stable	19246
chr6	U6.166	chr6_18225071	stable	78361
chr6	U3.44	chr6_42207774	stable	162277
chr6	PSMG4	chr6_3075355	stable	151659
chr6	EFHC1	chr6_52126880	stable	153198
chr6	ETV7	chr6_36313961	stable	40645
chr6	HINT3	chr6_126075940	stable	194068
chr6	GMNN	chr6_24743556	stable	30530
chr6	HIST1H3H	chr6_27750506	stable	26118
chr6	SLC35A1	chr6_88021189	stable	153880
chr6	AARS2	chr6_44068828	stable	210622
chr6	CCND3	chr6_41978109	stable	37996
chr6	FKBP5	chr6_35471830	stable	223004
chr6	FAXC	chr6_99754974	stable	40820
chr6	GUCA1A	chr6_41762446	stable	356010
chr6	U6.921	chr6_15669303	stable	530616
chr6	VGLL2	chr6_117543547	stable	36135
chr6	ABT1	chr6_26295819	stable	297248
chr6	LYRM4	chr6_5217718	stable	42606
chr6	UBR2	chr6_42203603	stable	327481
chr6	HIST1H3J	chr6_27721264	stable	136856
chr6	BTBD9-AS1	chr6_38407869	stable	40131
chr6	MIR4639	chr6_16094680	stable	39858
chr6	HIST1H3J	chr6_27737519	stable	120601
chr6	MIR4644	chr6_170589048	stable	38151
chr6	SLC22A3	chr6_160745317	stable	17867
chr6	ZKSCAN4	chr6_28143336	stable	76947
chr6	IP6K3	chr6_33570359	stable	140988
chr6	RREB1	chr6_7065645	stable	36812
chr6	CD2AP	chr6_47418037	stable	26719
chr6	ENPP4	chr6_45975488	stable	121852
chr6	HIST1H4K	chr6_27732726	stable	59721
chr6	PHACTR2	chr6_143812473	stable	43886
chr6	MAP3K7	chr6_91257085	stable	37296
chr6	SNX9	chr6_158187493	stable	56080
chr6	MOCS1	chr6_39863325	stable	37204
chr6	HIVEP2	chr6_143002606	stable	262563
chr6	DEFB113	chr6_49906426	stable	30526
chr6	HIST1H4B	chr6_26005375	stable	20770
chr6	IRAK1BP1	chr6_79552061	stable	21648
chr6	GCLC	chr6_53429272	stable	52469
chr6	MED20	chr6_41809093	stable	75251
chr6	FRMD1	chr6_168398563	stable	71800
chr6	TEAD3	chr6_35293347	stable	151946
chr6	MRPL2	chr6_42966891	stable	57463
chr6	PHF3	chr6_64275617	stable	69070
chr6	LINC00336	chr6_33472433	stable	82568
chr6	U6.631	chr6_151896502	stable	26685
chr6	MPC1	chr6_166696396	stable	98946
chr6	BMP6	chr6_7683696	stable	42361
chr6	LYRM4	chr6_5183283	stable	77041
chr6	HIVEP1	chr6_11958493	stable	49899
chr6	FRMD1	chr6_168417023	stable	53340
chr6	MAPK13	chr6_36055178	stable	33302
chr6	T	chr6_166578308	stable	2377
chr6	PERP	chr6_138020856	stable	402791
chr6	ABCC10	chr6_43390441	stable	4650
chr6	TFEB	chr6_41662177	stable	24580
chr6	PKIB	chr6_122748449	stable	38602
chr6	SRSF12	chr6_89744789	stable	73538
chr6	LYRM4	chr6_5170122	stable	90202
chr6	RPL7L1	chr6_42582212	stable	258927
chr6	ASF1A	chr6_119032813	stable	181498
chr6	UNC93A	chr6_167659971	stable	23079
chr6	MIR5683	chr6_6118705	stable	47971
chr6	IRF4	chr6_250244	stable	140892
chr6	PERP	chr6_138007202	stable	416445
chr6	KPNA5	chr6_116970452	stable	31438
chr6	FANCE	chr6_35335453	stable	75196
chr6	MLLT4	chr6_168195990	stable	30148
chr6	HBS1L	chr6_135379593	stable	42960
chr6	CDKAL1	chr6_20411337	stable	123170
chr6	ASF1A	chr6_119148514	stable	65797
chr6	GOPC	chr6_117879902	stable	43418
chr6	BACH2	chr6_90829866	stable	175477
chr6	SGK1	chr6_134518655	stable	116927
chr6	TRNAI6	chr6_27518566	stable	74708
chr6	MOCS1	chr6_39878400	stable	22129
chr6	HIST1H1E	chr6_26062194	stable	78501
chr6	HIST1H1E	chr6_26086522	stable	54173
chr6	SNHG5	chr6_86189184	stable	199110
chr6	MIR1913	chr6_166845438	stable	70496
chr6	WISP3	chr6_112315116	stable	58462
chr6	SNORA8.1	chr6_41742828	stable	56730
chr6	EPB41L2	chr6_131210705	stable	172085
chr6	BAK1	chr6_33531876	stable	10739
chr6	SNORA70.8	chr6_82452220	stable	21210
chr6	FAXC	chr6_99741312	stable	54482
chr6	CCDC167	chr6_37424364	stable	42744
chr6	ICK	chr6_52845420	stable	75084
chr6	MYB-AS1	chr6_135329029	stable	184542
chr6	MIR5683	chr6_6081951	stable	84725
chr6	MNF1	chr6_33610339	stable	68770
chr6	SNORD45.4	chr6_38104894	stable	62710
chr6	IPCEF1	chr6_154643166	stable	34714
chr6	DLK2	chr6_43316836	stable	105061
chr6	TCTE1	chr6_44148675	stable	116290
chr6	TRMT11	chr6_126115089	stable	189477
chr6	HIST1H2BC	chr6_26081394	stable	36330
chr6	PSMB1	chr6_170162631	stable	694231
chr6	U6.1146	chr6_45579558	stable	32715
chr6	MRPL2	chr6_42937558	stable	86796
